filename,latitude,longitude
DJI_20250523143952_0036.JPG,52.252304611111114,16.226862138888887
DJI_20250523145205_0141.JPG,52.257659583333336,16.243122666666668
DJI_20250523144217_0057.JPG,52.252658,16.230475833333333
DJI_20250523144943_0120.JPG,52.240341722222226,16.234674861111113
DJI_20250523144731_0102.JPG,52.25407791666667,16.238002833333333
DJI_20250523143912_0030.JPG,52.247114277777776,16.224429805555555
DJI_20250523145253_0147.JPG,52.255501277777775,16.245568472222224
DJI_20250523144517_0083.JPG,52.25022766666667,16.232762972222222
DJI_20250523144107_0047.JPG,52.25993619444444,16.232064388888887
DJI_20250523144947_0121.JPG,52.24030925,16.23497177777778
DJI_20250523145403_0155.JPG,52.248585722222224,16.24230638888889
DJI_20250523145338_0152.JPG,52.25118363888889,16.24354313888889
DJI_20250523144053_0045.JPG,52.2600845,16.23050386111111
DJI_20250523145303_0148.JPG,52.25464652777778,16.24515775
DJI_20250523144926_0118.JPG,52.24089986111111,16.231861249999998
DJI_20250523144407_0073.JPG,52.241535166666665,16.22867136111111
DJI_20250523143713_0013.JPG,52.25039238888889,16.22251797222222
DJI_20250523145521_0164.JPG,52.24080761111111,16.238654444444446
DJI_20250523144524_0084.JPG,52.251094888888886,16.233171
DJI_20250523143733_0016.JPG,52.24780069444444,16.221313888888886
DJI_20250523144259_0063.JPG,52.247480333333336,16.228029694444444
DJI_20250523143747_0018.JPG,52.24606633333333,16.22050983333333
DJI_20250523144450_0079.JPG,52.2467665,16.231140888888888
DJI_20250523145024_0126.JPG,52.24467530555555,16.23703791666667
DJI_20250523145138_0137.JPG,52.254201555555554,16.24150227777778
DJI_20250523144557_0089.JPG,52.25542655555556,16.235199333333334
DJI_20250523144708_0099.JPG,52.256672611111114,16.239218722222223
DJI_20250523145038_0128.JPG,52.24640111111111,16.23784586111111
DJI_20250523143640_0008.JPG,52.25471958333333,16.22454472222222
DJI_20250523145004_0123.JPG,52.242073805555556,16.235818972222223
DJI_20250523144057_0046.JPG,52.26019705555556,16.230601194444443
DJI_20250523145105_0132.JPG,52.24987127777778,16.239473083333333
DJI_20250523145411_0156.JPG,52.24773263888889,16.24190327777778
DJI_20250523144530_0085.JPG,52.25196255555556,16.233579250000002
DJI_20250523144822_0109.JPG,52.24803991666667,16.23517477777778
DJI_20250523144143_0052.JPG,52.256984527777774,16.232505916666664
DJI_20250523145044_0129.JPG,52.24726619444444,16.23825261111111
DJI_20250523145227_0144.JPG,52.25733575,16.246105111111113
DJI_20250523145513_0163.JPG,52.24167525,16.23907388888889
DJI_20250523144604_0090.JPG,52.25629569444445,16.23560677777778
DJI_20250523145145_0138.JPG,52.25506813888889,16.24190941666667
DJI_20250523145346_0153.JPG,52.25031905555556,16.24312941666667
DJI_20250523143824_0023.JPG,52.24305733333333,16.22070097222222
DJI_20250523143939_0034.JPG,52.25057486111111,16.226048944444443
DJI_20250523143720_0014.JPG,52.24952508333333,16.222121777777776
DJI_20250523144321_0066.JPG,52.24488916666667,16.226815555555554
DJI_20250523144437_0077.JPG,52.24503083333333,16.23032772222222
DJI_20250523144006_0038.JPG,52.25403852777778,16.227671388888886
DJI_20250523143831_0024.JPG,52.24278558333334,16.222084666666664
DJI_20250523144922_0117.JPG,52.24115388888889,16.231940499999997
DJI_20250523145058_0131.JPG,52.24900375,16.23906713888889
DJI_20250523144914_0116.JPG,52.24200505555556,16.23234986111111
DJI_20250523144807_0107.JPG,52.24976177777778,16.23598025
DJI_20250523145051_0130.JPG,52.24813802777778,16.238659694444447
DJI_20250523143814_0022.JPG,52.243352305555554,16.21925575
DJI_20250523144157_0054.JPG,52.25525694444445,16.231681027777775
DJI_20250523144738_0103.JPG,52.253225694444446,16.237602777777777
DJI_20250523144550_0088.JPG,52.254553333333334,16.234790305555556
DJI_20250523144012_0039.JPG,52.25490444444444,16.228077555555554
DJI_20250523143859_0028.JPG,52.24537955555556,16.223616305555552
DJI_20250523144936_0119.JPG,52.24060572222222,16.233317166666666
DJI_20250523145011_0124.JPG,52.242935333333335,16.23622163888889
DJI_20250523144341_0069.JPG,52.242303944444444,16.22559725
DJI_20250523143926_0032.JPG,52.24884155555556,16.225237888888888
DJI_20250523143845_0026.JPG,52.243643222222225,16.22280163888889
DJI_20250523144611_0091.JPG,52.25716658333333,16.236014
DJI_20250523144334_0068.JPG,52.24315705555556,16.2260055
DJI_20250523145455_0161.JPG,52.24341283333334,16.239882555555557
DJI_20250523143919_0031.JPG,52.24797238888889,16.224830583333333
DJI_20250523144837_0111.JPG,52.24631869444445,16.23436802777778
DJI_20250523145320_0150.JPG,52.25291175,16.244356083333333
DJI_20250523144224_0058.JPG,52.25180133333333,16.23005961111111
DJI_20250523144313_0065.JPG,52.245749833333335,16.22721647222222
DJI_20250523143653_0010.JPG,52.25299122222222,16.223740888888887
DJI_20250523144814_0108.JPG,52.24891366666667,16.235583555555557
DJI_20250523145355_0154.JPG,52.24946177777778,16.242718444444446
DJI_20250523145131_0136.JPG,52.253332,16.241095027777778
DJI_20250523144510_0082.JPG,52.24935986111111,16.232357138888887
DJI_20250523144231_0059.JPG,52.25093688888889,16.229658305555553
DJI_20250523144504_0081.JPG,52.248494916666665,16.231951888888887
DJI_20250523144039_0043.JPG,52.258366861111114,16.229700055555554
DJI_20250523144114_0048.JPG,52.25968130555555,16.233438111111113
DJI_20250523143706_0012.JPG,52.25125658333333,16.222925777777775
DJI_20250523144900_0114.JPG,52.24372830555556,16.233149916666665
DJI_20250523144752_0105.JPG,52.25149141666667,16.23678591666667
DJI_20250523144625_0093.JPG,52.258879666666665,16.236815833333335
DJI_20250523144417_0074.JPG,52.242437861111114,16.229113444444444
DJI_20250523145118_0134.JPG,52.25160913888889,16.240286027777778
DJI_20250523144845_0112.JPG,52.24546194444444,16.233962305555558
DJI_20250523144537_0086.JPG,52.2528215,16.23397852777778
DJI_20250523145158_0140.JPG,52.25680694444444,16.242723194444444
DJI_20250523144033_0042.JPG,52.25751341666667,16.229302138888887
DJI_20250523144403_0072.JPG,52.24156358333333,16.22838086111111
DJI_20250523143548_0001.JPG,52.26079927777778,16.22739783333333
DJI_20250523144129_0050.JPG,52.25870388888889,16.23330847222222
DJI_20250523143620_0005.JPG,52.257311944444446,16.225754777777777
DJI_20250523144444_0078.JPG,52.245894222222226,16.23073211111111
DJI_20250523145535_0166.JPG,52.23967477777778,16.238177444444446
DJI_20250523145436_0159.JPG,52.245140166666665,16.24069411111111
DJI_20250523144715_0100.JPG,52.25581802777778,16.238813500000003
DJI_20250523144246_0061.JPG,52.24921558333333,16.228845916666664
DJI_20250523144907_0115.JPG,52.242873833333334,16.232752888888886
DJI_20250523145018_0125.JPG,52.24380277777778,16.236628194444446
DJI_20250523144646_0096.JPG,52.25851030555555,16.2397665
DJI_20250523145151_0139.JPG,52.25593536111111,16.242314111111114
DJI_20250523145311_0149.JPG,52.25377788888889,16.244748055555558
DJI_20250523144210_0056.JPG,52.25352713888889,16.230870611111108
DJI_20250523143811_0021.JPG,52.24349683333333,16.219279555555556
DJI_20250523144701_0098.JPG,52.257535222222224,16.23963875
DJI_20250523143559_0002.JPG,52.259894305555555,16.226973388888887
DJI_20250523143932_0033.JPG,52.249712555555554,16.22564708333333
DJI_20250523144118_0049.JPG,52.259608416666666,16.233698416666666
DJI_20250523143946_0035.JPG,52.25144408333333,16.226460916666664
DJI_20250523144723_0101.JPG,52.25494919444444,16.23840502777778
DJI_20250523144745_0104.JPG,52.25236019444444,16.23718763888889
DJI_20250523143835_0025.JPG,52.24275544444445,16.222373694444443
