index,x,y,col,row,is_interpolated
2341,583722.3155508521,5789710.984013637,1338,2187,True
2342,583722.6885900339,5789712.352351058,1338,2185,True
2343,583723.0616292157,5789713.720688481,1339,2183,False
2344,583723.4245481163,5789715.075233409,1339,2181,True
2345,583723.7874670167,5789716.429778337,1340,2179,True
2346,583724.1503859173,5789717.784323265,1340,2177,True
2347,583724.5133048178,5789719.138868192,1341,2176,True
2348,583724.8762237183,5789720.4934131205,1341,2174,True
2349,583725.2391426188,5789721.847958049,1342,2172,True
2350,583725.6020615194,5789723.202502976,1342,2170,True
2351,583725.96498042,5789724.5570479045,1343,2168,True
2352,583726.3278993204,5789725.911592832,1343,2166,True
2353,583726.690818221,5789727.26613776,1344,2165,True
2354,583727.0537371215,5789728.620682688,1344,2163,True
2355,583727.416656022,5789729.975227616,1345,2161,True
2356,583727.7795749225,5789731.329772544,1345,2159,True
2357,583728.1424938231,5789732.684317471,1345,2157,True
2358,583728.5054127235,5789734.0388624,1346,2155,True
2359,583728.8683316241,5789735.393407327,1346,2154,True
2360,583729.2312505246,5789736.747952255,1347,2152,True
2361,583729.5941694251,5789738.102497184,1347,2150,True
2362,583729.9570883256,5789739.457042111,1348,2148,True
2363,583730.3200072262,5789740.811587039,1348,2146,True
2364,583730.6829261266,5789742.166131967,1349,2144,True
2365,583731.0458450272,5789743.520676895,1349,2143,True
2366,583731.4087639278,5789744.875221823,1350,2141,True
2367,583731.7716828283,5789746.229766751,1350,2139,True
2368,583732.1346017288,5789747.584311679,1351,2137,True
2369,583732.4975206293,5789748.938856606,1351,2135,True
2370,583732.8604395299,5789750.293401535,1352,2133,True
2371,583733.2233584303,5789751.647946463,1352,2132,True
2372,583733.5862773309,5789753.00249139,1353,2130,True
2373,583733.9491962314,5789754.357036319,1353,2128,True
2374,583734.3121151319,5789755.711581246,1354,2126,True
2375,583734.6750340324,5789757.066126174,1354,2124,True
2376,583735.037952933,5789758.420671103,1355,2122,True
2377,583735.4008718334,5789759.77521603,1355,2121,True
2378,583735.763790734,5789761.129760958,1356,2119,True
2379,583736.1267096346,5789762.484305886,1356,2117,True
2380,583736.4896285351,5789763.838850814,1357,2115,True
2381,583736.8525474356,5789765.193395741,1357,2113,True
2382,583737.2154663361,5789766.54794067,1358,2111,True
2383,583737.5783852367,5789767.902485598,1358,2110,True
2384,583737.9413041371,5789769.257030525,1359,2108,True
2385,583738.3042230377,5789770.611575454,1359,2106,True
2386,583738.6671419382,5789771.966120381,1360,2104,True
2387,583739.0300608387,5789773.320665309,1360,2102,True
2388,583739.3929797392,5789774.6752102375,1361,2100,True
2389,583739.7558986398,5789776.029755165,1361,2099,True
2390,583740.1188175402,5789777.384300093,1362,2097,True
2391,583740.4817364408,5789778.7388450205,1362,2095,True
2392,583740.8446553414,5789780.093389949,1363,2093,True
2393,583741.2075742419,5789781.447934877,1363,2091,True
2394,583741.5704931424,5789782.8024798045,1364,2089,True
2395,583741.9334120429,5789784.157024733,1364,2088,True
2396,583742.2963309435,5789785.51156966,1365,2086,True
2397,583742.6592498439,5789786.866114588,1365,2084,True
2398,583743.0221687445,5789788.220659517,1366,2082,True
2399,583743.385087645,5789789.575204444,1366,2080,True
2400,583743.7480065455,5789790.929749372,1367,2078,True
2401,583744.110925446,5789792.2842943,1367,2077,True
2402,583744.4738443466,5789793.638839228,1368,2075,True
2403,583744.836763247,5789794.993384155,1368,2073,True
2404,583745.1996821476,5789796.347929084,1369,2071,True
2405,583745.5626010482,5789797.702474012,1369,2069,True
2406,583745.9255199486,5789799.057018939,1370,2067,True
2407,583746.2884388492,5789800.411563868,1370,2066,True
2408,583746.6513577497,5789801.766108795,1371,2064,True
2409,583747.0142766503,5789803.120653723,1371,2062,True
2410,583747.3771955507,5789804.475198652,1372,2060,True
2411,583747.7401144513,5789805.829743579,1372,2058,True
2412,583748.1030333518,5789807.184288507,1373,2056,True
2413,583748.4659522523,5789808.538833435,1373,2055,True
2414,583748.8288711528,5789809.893378363,1374,2053,False
2415,583749.1899759409,5789811.2547721965,1374,2051,True
2416,583749.5510807288,5789812.616166029,1374,2049,True
2417,583749.9121855168,5789813.977559863,1375,2047,True
2418,583750.2732903048,5789815.338953695,1375,2045,True
2419,583750.6343950928,5789816.700347529,1376,2043,True
2420,583750.9954998808,5789818.061741361,1376,2042,True
2421,583751.3566046688,5789819.423135195,1377,2040,True
2422,583751.7177094568,5789820.7845290275,1377,2038,True
2423,583752.0788142448,5789822.145922861,1378,2036,True
2424,583752.4399190327,5789823.507316694,1378,2034,True
2425,583752.8010238208,5789824.868710527,1379,2032,True
2426,583753.1621286088,5789826.23010436,1379,2031,True
2427,583753.5232333968,5789827.591498193,1380,2029,True
2428,583753.8843381847,5789828.952892026,1380,2027,True
2429,583754.2454429728,5789830.314285859,1381,2025,True
2430,583754.6065477608,5789831.675679692,1381,2023,True
2431,583754.9676525488,5789833.037073526,1382,2021,True
2432,583755.3287573367,5789834.398467358,1382,2020,True
2433,583755.6898621247,5789835.759861192,1383,2018,True
2434,583756.0509669128,5789837.121255024,1383,2016,True
2435,583756.4120717008,5789838.482648858,1384,2014,True
2436,583756.7731764887,5789839.8440426905,1384,2012,True
2437,583757.1342812767,5789841.205436524,1385,2010,True
2438,583757.4953860648,5789842.566830357,1385,2008,True
2439,583757.8564908528,5789843.92822419,1386,2007,True
2440,583758.2175956407,5789845.289618023,1386,2005,True
2441,583758.5787004287,5789846.651011856,1387,2003,True
2442,583758.9398052167,5789848.012405689,1387,2001,True
2443,583759.3009100048,5789849.373799522,1388,1999,True
2444,583759.6620147927,5789850.735193355,1388,1997,True
2445,583760.0231195807,5789852.096587189,1389,1996,True
2446,583760.3842243687,5789853.457981021,1389,1994,True
2447,583760.7453291568,5789854.819374855,1390,1992,True
2448,583761.1064339447,5789856.180768687,1390,1990,True
2449,583761.4675387327,5789857.542162521,1391,1988,True
2450,583761.8286435207,5789858.903556353,1391,1986,True
2451,583762.1897483087,5789860.264950187,1392,1984,True
2452,583762.5508530966,5789861.62634402,1392,1983,True
2453,583762.9119578847,5789862.987737853,1393,1981,True
2454,583763.2730626727,5789864.349131686,1393,1979,True
2455,583763.6341674607,5789865.710525519,1394,1977,True
2456,583763.9952722486,5789867.071919352,1394,1975,True
2457,583764.3563770367,5789868.433313185,1395,1973,True
2458,583764.7174818247,5789869.794707018,1395,1972,True
2459,583765.0785866127,5789871.1561008515,1396,1970,True
2460,583765.4396914006,5789872.517494684,1396,1968,True
2461,583765.8007961886,5789873.878888518,1397,1966,True
2462,583766.1619009767,5789875.24028235,1397,1964,True
2463,583766.5230057647,5789876.601676184,1397,1962,True
2464,583766.8841105526,5789877.963070016,1398,1960,True
2465,583767.2452153406,5789879.32446385,1398,1959,True
2466,583767.6063201287,5789880.6858576825,1399,1957,True
2467,583767.9674249167,5789882.047251516,1399,1955,True
2468,583768.3285297046,5789883.408645349,1400,1953,True
2469,583768.6896344926,5789884.770039182,1400,1951,True
2470,583769.0507392806,5789886.131433015,1401,1949,True
2471,583769.4118440687,5789887.492826848,1401,1948,True
2472,583769.7729488566,5789888.854220681,1402,1946,True
2473,583770.1340536446,5789890.215614514,1402,1944,True
2474,583770.4951584326,5789891.577008347,1403,1942,True
2475,583770.8562632207,5789892.938402181,1403,1940,True
2476,583771.2173680086,5789894.299796013,1404,1938,True
2477,583771.5784727966,5789895.661189847,1404,1937,True
2478,583771.9395775846,5789897.022583679,1405,1935,True
2479,583772.3006823726,5789898.383977513,1405,1933,True
2480,583772.6617871606,5789899.745371345,1406,1931,True
2481,583773.0228919486,5789901.106765179,1406,1929,True
2482,583773.3839967366,5789902.468159012,1407,1927,True
2483,583773.7451015246,5789903.829552845,1407,1925,True
2484,583774.1062063125,5789905.190946678,1408,1924,True
2485,583774.4673111006,5789906.552340511,1408,1922,False
2486,583774.8381997305,5789907.920300968,1409,1920,True
2487,583775.2090883605,5789909.288261425,1409,1918,True
2488,583775.5799769905,5789910.656221882,1410,1916,True
2489,583775.9508656205,5789912.024182339,1410,1914,True
2490,583776.3217542504,5789913.392142796,1411,1912,True
2491,583776.6926428805,5789914.760103253,1411,1911,True
2492,583777.0635315104,5789916.1280637095,1412,1909,True
2493,583777.4344201403,5789917.496024167,1412,1907,True
2494,583777.8053087704,5789918.863984624,1413,1905,True
2495,583778.1761974003,5789920.231945081,1413,1903,True
2496,583778.5470860304,5789921.599905537,1414,1901,True
2497,583778.9179746603,5789922.967865995,1414,1900,True
2498,583779.2888632903,5789924.335826452,1415,1898,True
2499,583779.6597519203,5789925.703786909,1415,1896,True
2500,583780.0306405503,5789927.071747365,1416,1894,True
2501,583780.4015291802,5789928.439707822,1416,1892,True
2502,583780.7724178102,5789929.80766828,1417,1890,True
2503,583781.1433064402,5789931.175628737,1417,1888,True
2504,583781.5141950701,5789932.543589193,1418,1887,True
2505,583781.8850837002,5789933.91154965,1418,1885,True
2506,583782.2559723301,5789935.279510107,1419,1883,True
2507,583782.6268609602,5789936.647470565,1419,1881,True
2508,583782.9977495901,5789938.015431021,1420,1879,True
2509,583783.36863822,5789939.383391478,1420,1877,True
2510,583783.73952685,5789940.751351935,1421,1875,True
2511,583784.11041548,5789942.119312392,1421,1874,True
2512,583784.48130411,5789943.487272849,1422,1872,True
2513,583784.85219274,5789944.855233306,1422,1870,True
2514,583785.22308137,5789946.223193763,1423,1868,True
2515,583785.5939699999,5789947.59115422,1423,1866,True
2516,583785.96485863,5789948.959114677,1424,1864,True
2517,583786.3357472599,5789950.327075134,1424,1862,True
2518,583786.7066358898,5789951.695035591,1425,1861,True
2519,583787.0775245199,5789953.062996048,1425,1859,True
2520,583787.4484131498,5789954.430956504,1426,1857,True
2521,583787.8193017798,5789955.798916962,1426,1855,True
2522,583788.1901904098,5789957.166877419,1427,1853,True
2523,583788.5610790398,5789958.5348378755,1427,1851,True
2524,583788.9319676697,5789959.902798332,1428,1849,True
2525,583789.3028562997,5789961.270758789,1428,1848,True
2526,583789.6737449297,5789962.638719247,1429,1846,True
2527,583790.0446335596,5789964.0066797035,1429,1844,True
2528,583790.4155221897,5789965.37464016,1430,1842,True
2529,583790.7864108196,5789966.742600617,1430,1840,True
2530,583791.1572994497,5789968.110561075,1431,1838,True
2531,583791.5281880796,5789969.478521531,1431,1837,True
2532,583791.8990767096,5789970.846481988,1432,1835,True
2533,583792.2699653396,5789972.214442445,1432,1833,True
2534,583792.6408539695,5789973.582402902,1433,1831,True
2535,583793.0117425995,5789974.950363359,1433,1829,True
2536,583793.3826312295,5789976.318323816,1434,1827,True
2537,583793.7535198595,5789977.686284273,1434,1825,True
2538,583794.1244084894,5789979.05424473,1435,1824,True
2539,583794.4952971195,5789980.422205186,1435,1822,True
2540,583794.8661857494,5789981.790165644,1436,1820,True
2541,583795.2370743793,5789983.158126101,1436,1818,True
2542,583795.6079630094,5789984.526086558,1437,1816,True
2543,583795.9788516393,5789985.894047014,1437,1814,True
2544,583796.3497402694,5789987.262007471,1438,1812,True
2545,583796.7206288993,5789988.629967929,1438,1811,True
2546,583797.0915175293,5789989.997928386,1439,1809,True
2547,583797.4624061593,5789991.365888842,1439,1807,True
2548,583797.8332947893,5789992.733849299,1440,1805,True
2549,583798.2041834192,5789994.101809757,1440,1803,True
2550,583798.5750720492,5789995.469770214,1441,1801,True
2551,583798.9459606792,5789996.83773067,1441,1799,True
2552,583799.3168493091,5789998.205691127,1442,1798,True
2553,583799.6877379392,5789999.573651584,1442,1796,True
2554,583800.0586265691,5790000.941612042,1443,1794,True
2555,583800.4295151992,5790002.309572498,1443,1792,True
2556,583800.8004038291,5790003.677532955,1444,1790,False
2557,583801.1678870932,5790005.040606848,1444,1788,True
2558,583801.5353703573,5790006.403680741,1445,1786,True
2559,583801.9028536214,5790007.766754635,1445,1785,True
2560,583802.2703368855,5790009.129828528,1446,1783,True
2561,583802.6378201497,5790010.49290242,1446,1781,True
2562,583803.0053034137,5790011.855976313,1447,1779,True
2563,583803.3727866778,5790013.219050207,1447,1777,True
2564,583803.740269942,5790014.5821241,1448,1775,True
2565,583804.107753206,5790015.945197993,1448,1774,True
2566,583804.4752364702,5790017.308271886,1449,1772,True
2567,583804.8427197343,5790018.671345779,1449,1770,True
2568,583805.2102029984,5790020.034419673,1450,1768,True
2569,583805.5776862625,5790021.397493565,1450,1766,True
2570,583805.9451695266,5790022.760567458,1451,1764,True
2571,583806.3126527907,5790024.123641351,1451,1762,True
2572,583806.6801360549,5790025.486715245,1452,1761,True
2573,583807.0476193189,5790026.849789138,1452,1759,True
2574,583807.415102583,5790028.212863031,1453,1757,True
2575,583807.7825858472,5790029.575936924,1453,1755,True
2576,583808.1500691113,5790030.939010818,1454,1753,True
2577,583808.5175523753,5790032.30208471,1454,1751,True
2578,583808.8850356395,5790033.665158603,1455,1750,True
2579,583809.2525189036,5790035.028232496,1455,1748,True
2580,583809.6200021676,5790036.391306389,1456,1746,True
2581,583809.9874854318,5790037.754380283,1456,1744,True
2582,583810.3549686959,5790039.117454176,1457,1742,True
2583,583810.7224519601,5790040.480528069,1457,1740,True
2584,583811.0899352242,5790041.843601962,1458,1738,True
2585,583811.4574184882,5790043.206675855,1458,1737,True
2586,583811.8249017524,5790044.569749748,1459,1735,True
2587,583812.1923850165,5790045.932823641,1459,1733,True
2588,583812.5598682805,5790047.295897534,1460,1731,True
2589,583812.9273515447,5790048.658971427,1460,1729,True
2590,583813.2948348088,5790050.022045321,1461,1727,True
2591,583813.6623180729,5790051.385119214,1461,1726,True
2592,583814.029801337,5790052.748193107,1462,1724,True
2593,583814.3972846011,5790054.1112669995,1462,1722,True
2594,583814.7647678652,5790055.474340893,1463,1720,True
2595,583815.1322511294,5790056.837414786,1463,1718,True
2596,583815.4997343934,5790058.200488679,1464,1716,True
2597,583815.8672176575,5790059.563562572,1464,1714,True
2598,583816.2347009217,5790060.926636465,1465,1713,True
2599,583816.6021841858,5790062.289710359,1465,1711,True
2600,583816.9696674498,5790063.652784252,1466,1709,True
2601,583817.337150714,5790065.0158581445,1466,1707,True
2602,583817.7046339781,5790066.378932037,1467,1705,True
2603,583818.0721172423,5790067.742005931,1467,1703,True
2604,583818.4396005063,5790069.105079824,1468,1702,True
2605,583818.8070837704,5790070.468153717,1468,1700,True
2606,583819.1745670346,5790071.83122761,1469,1698,True
2607,583819.5420502987,5790073.194301503,1469,1696,True
2608,583819.9095335627,5790074.557375397,1470,1694,True
2609,583820.2770168269,5790075.9204492895,1470,1692,True
2610,583820.644500091,5790077.283523182,1471,1690,True
2611,583821.011983355,5790078.646597075,1471,1689,True
2612,583821.3794666192,5790080.009670969,1472,1687,True
2613,583821.7469498833,5790081.372744862,1472,1685,True
2614,583822.1144331474,5790082.735818755,1473,1683,True
2615,583822.4819164115,5790084.098892648,1473,1681,True
2616,583822.8493996756,5790085.461966542,1474,1679,True
2617,583823.2168829397,5790086.8250404345,1474,1678,True
2618,583823.5843662039,5790088.188114327,1475,1676,True
2619,583823.9518494679,5790089.55118822,1475,1674,True
2620,583824.3193327321,5790090.914262113,1476,1672,True
2621,583824.6868159962,5790092.277336007,1476,1670,True
2622,583825.0542992603,5790093.6404099,1477,1668,True
2623,583825.4217825244,5790095.003483793,1477,1666,True
2624,583825.7892657885,5790096.366557686,1478,1665,True
2625,583826.1567490526,5790097.7296315795,1478,1663,True
2626,583826.5242323168,5790099.092705472,1479,1661,True
2627,583826.8917155808,5790100.455779365,1479,1659,False
2628,583827.2634414622,5790101.822932164,1480,1657,True
2629,583827.6351673435,5790103.190084962,1480,1655,True
2630,583828.0068932249,5790104.557237761,1481,1654,True
2631,583828.3786191063,5790105.924390559,1481,1652,True
2632,583828.7503449877,5790107.291543358,1482,1650,True
2633,583829.1220708691,5790108.658696157,1482,1648,True
2634,583829.4937967504,5790110.025848955,1483,1646,True
2635,583829.8655226318,5790111.393001754,1483,1644,True
2636,583830.2372485131,5790112.760154552,1484,1642,True
2637,583830.6089743945,5790114.127307351,1484,1641,True
2638,583830.9807002759,5790115.49446015,1485,1639,True
2639,583831.3524261572,5790116.861612948,1485,1637,True
2640,583831.7241520386,5790118.228765747,1486,1635,True
2641,583832.09587792,5790119.595918545,1486,1633,True
2642,583832.4676038014,5790120.9630713435,1487,1631,True
2643,583832.8393296828,5790122.330224142,1487,1629,True
2644,583833.2110555641,5790123.69737694,1488,1628,True
2645,583833.5827814455,5790125.064529739,1488,1626,True
2646,583833.9545073268,5790126.431682538,1489,1624,True
2647,583834.3262332082,5790127.798835336,1489,1622,True
2648,583834.6979590895,5790129.165988135,1490,1620,True
2649,583835.0696849709,5790130.533140933,1490,1618,True
2650,583835.4414108524,5790131.900293732,1491,1616,True
2651,583835.8131367337,5790133.267446531,1491,1615,True
2652,583836.1848626151,5790134.634599329,1492,1613,True
2653,583836.5565884964,5790136.001752128,1492,1611,True
2654,583836.9283143778,5790137.368904926,1493,1609,True
2655,583837.3000402591,5790138.736057725,1493,1607,True
2656,583837.6717661405,5790140.103210524,1494,1605,True
2657,583838.0434920219,5790141.470363322,1494,1604,True
2658,583838.4152179032,5790142.837516121,1495,1602,True
2659,583838.7869437847,5790144.204668919,1495,1600,True
2660,583839.158669666,5790145.571821718,1496,1598,True
2661,583839.5303955474,5790146.9389745165,1496,1596,True
2662,583839.9021214287,5790148.306127314,1497,1594,True
2663,583840.2738473101,5790149.673280113,1497,1592,True
2664,583840.6455731915,5790151.040432911,1498,1591,True
2665,583841.0172990728,5790152.40758571,1498,1589,True
2666,583841.3890249542,5790153.774738509,1499,1587,True
2667,583841.7607508356,5790155.141891307,1499,1585,True
2668,583842.132476717,5790156.509044106,1500,1583,True
2669,583842.5042025984,5790157.876196904,1500,1581,True
2670,583842.8759284797,5790159.243349703,1501,1579,True
2671,583843.2476543611,5790160.610502502,1501,1578,True
2672,583843.6193802424,5790161.9776553,1502,1576,True
2673,583843.9911061238,5790163.344808099,1502,1574,True
2674,583844.3628320051,5790164.711960897,1503,1572,True
2675,583844.7345578865,5790166.079113696,1503,1570,True
2676,583845.106283768,5790167.446266495,1504,1568,True
2677,583845.4780096493,5790168.813419293,1504,1566,True
2678,583845.8497355307,5790170.180572092,1505,1565,True
2679,583846.221461412,5790171.54772489,1505,1563,True
2680,583846.5931872934,5790172.9148776885,1506,1561,True
2681,583846.9649131747,5790174.282030487,1506,1559,True
2682,583847.3366390561,5790175.649183285,1507,1557,True
2683,583847.7083649375,5790177.016336084,1507,1555,True
2684,583848.0800908188,5790178.383488883,1508,1553,True
2685,583848.4518167003,5790179.750641681,1508,1552,True
2686,583848.8235425816,5790181.11779448,1509,1550,True
2687,583849.195268463,5790182.484947278,1509,1548,True
2688,583849.5669943443,5790183.852100077,1510,1546,True
2689,583849.9387202257,5790185.219252876,1510,1544,True
2690,583850.3104461071,5790186.586405674,1511,1542,True
2691,583850.6821719884,5790187.953558473,1512,1541,True
2692,583851.0538978698,5790189.320711271,1512,1539,True
2693,583851.4256237511,5790190.68786407,1513,1537,True
2694,583851.7973496326,5790192.055016869,1513,1535,True
2695,583852.169075514,5790193.422169667,1514,1533,True
2696,583852.5408013953,5790194.789322466,1514,1531,True
2697,583852.9125272767,5790196.156475264,1515,1529,True
2698,583853.284253158,5790197.523628063,1515,1528,False
2699,583853.651640621,5790198.893669652,1516,1526,True
2700,583854.0190280839,5790200.263711241,1516,1524,True
2701,583854.3864155469,5790201.63375283,1517,1522,True
2702,583854.7538030099,5790203.0037944205,1517,1520,True
2703,583855.1211904727,5790204.37383601,1518,1518,True
2704,583855.4885779357,5790205.743877599,1518,1516,True
2705,583855.8559653987,5790207.113919188,1519,1515,True
2706,583856.2233528616,5790208.4839607775,1519,1513,True
2707,583856.5907403246,5790209.854002367,1520,1511,True
2708,583856.9581277876,5790211.224043956,1520,1509,True
2709,583857.3255152504,5790212.594085546,1521,1507,True
2710,583857.6929027134,5790213.964127135,1521,1505,True
2711,583858.0602901764,5790215.334168725,1521,1503,True
2712,583858.4276776393,5790216.704210314,1522,1502,True
2713,583858.7950651023,5790218.074251903,1522,1500,True
2714,583859.1624525653,5790219.4442934925,1523,1498,True
2715,583859.5298400281,5790220.814335082,1523,1496,True
2716,583859.8972274911,5790222.184376672,1524,1494,True
2717,583860.2646149541,5790223.554418261,1524,1492,True
2718,583860.632002417,5790224.92445985,1525,1490,True
2719,583860.99938988,5790226.29450144,1525,1489,True
2720,583861.366777343,5790227.664543029,1526,1487,True
2721,583861.7341648059,5790229.034584618,1526,1485,True
2722,583862.1015522688,5790230.404626207,1527,1483,True
2723,583862.4689397318,5790231.774667798,1527,1481,True
2724,583862.8363271947,5790233.144709387,1528,1479,True
2725,583863.2037146577,5790234.514750976,1528,1477,True
2726,583863.5711021207,5790235.884792565,1529,1476,True
2727,583863.9384895836,5790237.254834155,1529,1474,True
2728,583864.3058770465,5790238.624875744,1530,1472,True
2729,583864.6732645095,5790239.994917333,1530,1470,True
2730,583865.0406519724,5790241.364958923,1531,1468,True
2731,583865.4080394354,5790242.735000513,1531,1466,True
2732,583865.7754268984,5790244.105042102,1532,1464,True
2733,583866.1428143613,5790245.475083691,1532,1463,True
2734,583866.5102018242,5790246.84512528,1533,1461,True
2735,583866.8775892871,5790248.21516687,1533,1459,True
2736,583867.2449767501,5790249.585208459,1534,1457,True
2737,583867.6123642131,5790250.955250048,1534,1455,True
2738,583867.979751676,5790252.325291638,1535,1453,True
2739,583868.347139139,5790253.6953332275,1535,1451,True
2740,583868.714526602,5790255.065374817,1536,1450,True
2741,583869.0819140648,5790256.435416406,1536,1448,True
2742,583869.4493015278,5790257.805457995,1537,1446,True
2743,583869.8166889908,5790259.1754995845,1537,1444,True
2744,583870.1840764537,5790260.545541174,1538,1442,True
2745,583870.5514639167,5790261.915582764,1538,1440,True
2746,583870.9188513797,5790263.285624353,1539,1438,True
2747,583871.2862388425,5790264.6556659425,1539,1437,True
2748,583871.6536263055,5790266.025707532,1540,1435,True
2749,583872.0210137685,5790267.395749121,1540,1433,True
2750,583872.3884012314,5790268.76579071,1541,1431,True
2751,583872.7557886944,5790270.1358322995,1541,1429,True
2752,583873.1231761574,5790271.50587389,1542,1427,True
2753,583873.4905636202,5790272.875915479,1542,1425,True
2754,583873.8579510832,5790274.245957068,1543,1424,True
2755,583874.2253385462,5790275.615998657,1543,1422,True
2756,583874.5927260091,5790276.986040247,1544,1420,True
2757,583874.9601134721,5790278.356081836,1544,1418,True
2758,583875.3275009351,5790279.726123425,1545,1416,True
2759,583875.6948883979,5790281.096165015,1545,1414,True
2760,583876.0622758609,5790282.466206605,1546,1412,True
2761,583876.4296633239,5790283.836248194,1546,1411,True
2762,583876.7970507868,5790285.206289783,1547,1409,True
2763,583877.1644382498,5790286.576331372,1547,1407,True
2764,583877.5318257128,5790287.946372962,1548,1405,True
2765,583877.8992131756,5790289.316414551,1548,1403,True
2766,583878.2666006386,5790290.686456141,1549,1401,True
2767,583878.6339881016,5790292.05649773,1549,1400,True
2768,583879.0013755645,5790293.42653932,1550,1398,True
2769,583879.3687630275,5790294.796580909,1550,1396,False
2770,583879.7375560554,5790296.166300682,1551,1394,True
2771,583880.1063490834,5790297.536020455,1551,1392,True
2772,583880.4751421113,5790298.9057402285,1552,1390,True
2773,583880.8439351391,5790300.275460002,1552,1388,True
2774,583881.2127281671,5790301.645179776,1553,1387,True
2775,583881.581521195,5790303.014899548,1553,1385,True
2776,583881.950314223,5790304.384619322,1554,1383,True
2777,583882.3191072509,5790305.754339095,1554,1381,True
2778,583882.6879002788,5790307.124058868,1555,1379,True
2779,583883.0566933068,5790308.493778641,1555,1377,True
2780,583883.4254863346,5790309.863498415,1556,1375,True
2781,583883.7942793625,5790311.2332181875,1556,1374,True
2782,583884.1630723905,5790312.602937961,1557,1372,True
2783,583884.5318654184,5790313.9726577345,1557,1370,True
2784,583884.9006584464,5790315.342377508,1558,1368,True
2785,583885.2694514743,5790316.712097281,1558,1366,True
2786,583885.6382445022,5790318.081817054,1559,1364,True
2787,583886.0070375301,5790319.451536828,1559,1362,True
2788,583886.375830558,5790320.8212566,1560,1361,True
2789,583886.744623586,5790322.190976374,1560,1359,True
2790,583887.1134166139,5790323.560696147,1561,1357,True
2791,583887.4822096418,5790324.93041592,1561,1355,True
2792,583887.8510026698,5790326.3001356935,1562,1353,True
2793,583888.2197956977,5790327.669855467,1562,1351,True
2794,583888.5885887255,5790329.039575241,1563,1349,True
2795,583888.9573817535,5790330.409295013,1563,1348,True
2796,583889.3261747814,5790331.779014787,1564,1346,True
2797,583889.6949678094,5790333.14873456,1564,1344,True
2798,583890.0637608373,5790334.518454333,1565,1342,True
2799,583890.4325538652,5790335.888174106,1565,1340,True
2800,583890.8013468932,5790337.25789388,1566,1338,True
2801,583891.170139921,5790338.627613653,1566,1336,True
2802,583891.538932949,5790339.997333426,1567,1335,True
2803,583891.9077259769,5790341.3670532,1567,1333,True
2804,583892.2765190048,5790342.736772973,1568,1331,True
2805,583892.6453120328,5790344.106492746,1568,1329,True
2806,583893.0141050607,5790345.476212519,1569,1327,True
2807,583893.3828980887,5790346.845932293,1569,1325,True
2808,583893.7516911166,5790348.215652065,1570,1323,True
2809,583894.1204841444,5790349.585371839,1570,1322,True
2810,583894.4892771724,5790350.955091612,1571,1320,True
2811,583894.8580702003,5790352.324811386,1571,1318,True
2812,583895.2268632283,5790353.694531159,1572,1316,True
2813,583895.5956562562,5790355.064250932,1572,1314,True
2814,583895.9644492841,5790356.433970706,1573,1312,True
2815,583896.3332423121,5790357.803690478,1573,1310,True
2816,583896.7020353399,5790359.173410252,1574,1309,True
2817,583897.0708283678,5790360.543130025,1574,1307,True
2818,583897.4396213958,5790361.912849799,1575,1305,True
2819,583897.8084144237,5790363.282569571,1575,1303,True
2820,583898.1772074517,5790364.652289345,1576,1301,True
2821,583898.5460004796,5790366.022009118,1576,1299,True
2822,583898.9147935075,5790367.391728891,1577,1297,True
2823,583899.2835865354,5790368.761448665,1577,1296,True
2824,583899.6523795633,5790370.131168438,1578,1294,True
2825,583900.0211725913,5790371.500888211,1578,1292,True
2826,583900.3899656192,5790372.870607984,1579,1290,True
2827,583900.7587586471,5790374.240327758,1579,1288,True
2828,583901.1275516751,5790375.610047531,1580,1286,True
2829,583901.496344703,5790376.979767304,1580,1284,True
2830,583901.8651377308,5790378.349487077,1581,1283,True
2831,583902.2339307588,5790379.719206851,1581,1281,True
2832,583902.6027237867,5790381.088926624,1582,1279,True
2833,583902.9715168147,5790382.458646397,1582,1277,True
2834,583903.3403098426,5790383.828366171,1583,1275,True
2835,583903.7091028705,5790385.198085943,1583,1273,True
2836,583904.0778958985,5790386.567805717,1584,1271,True
2837,583904.4466889263,5790387.93752549,1584,1270,True
2838,583904.8154819543,5790389.307245264,1585,1268,True
2839,583905.1842749822,5790390.676965036,1585,1266,True
2840,583905.5530680101,5790392.04668481,1586,1264,False
2841,583905.9128901658,5790393.390095519,1586,1262,True
2842,583906.2727123215,5790394.733506229,1587,1260,True
2843,583906.6325344773,5790396.076916938,1587,1259,True
2844,583906.992356633,5790397.420327648,1588,1257,True
2845,583907.3521787886,5790398.7637383565,1588,1255,True
2846,583907.7120009443,5790400.107149066,1589,1253,True
2847,583908.0718231,5790401.450559775,1589,1251,True
2848,583908.4316452558,5790402.793970485,1590,1249,True
2849,583908.7914674114,5790404.137381194,1590,1248,True
2850,583909.1512895671,5790405.480791904,1591,1246,True
2851,583909.5111117228,5790406.824202613,1591,1244,True
2852,583909.8709338785,5790408.167613323,1592,1242,True
2853,583910.2307560343,5790409.511024032,1592,1240,True
2854,583910.5905781899,5790410.854434742,1593,1239,True
2855,583910.9504003456,5790412.197845451,1593,1237,True
2856,583911.3102225013,5790413.5412561605,1594,1235,True
2857,583911.670044657,5790414.884666869,1594,1233,True
2858,583912.0298668128,5790416.228077579,1595,1231,True
